Time	 Node0px 	 Node0py 	 Node0pz 	 Node1px 	 Node1py 	 Node1pz 	 Node2px 	 Node2py 	 Node2pz 	 Node3px 	 Node3py 	 Node3pz 	 Node4px 	 Node4py 	 Node4pz 	 Node5px 	 Node5py 	 Node5pz 	 Node6px 	 Node6py 	 Node6pz 	 Node7px 	 Node7py 	 Node7pz 	 Node8px 	 Node8py 	 Node8pz 	 Node9px 	 Node9py 	 Node9pz 	 Node10px 	 Node10py 	 Node10pz 	 Node11px 	 Node11py 	 Node11pz 	 Node12px 	 Node12py 	 Node12pz 	 Node13px 	 Node13py 	 Node13pz 	 Node14px 	 Node14py 	 Node14pz 	 Node15px 	 Node15py 	 Node15pz 	 Node16px 	 Node16py 	 Node16pz 	 Node17px 	 Node17py 	 Node17pz 	 Node18px 	 Node18py 	 Node18pz 	 Node19px 	 Node19py 	 Node19pz 	 Node20px 	 Node20py 	 Node20pz 	 Node21px 	 Node21py 	 Node21pz 	 Node22px 	 Node22py 	 Node22pz 	 Node23px 	 Node23py 	 Node23pz 	 Node24px 	 Node24py 	 Node24pz 	 Node25px 	 Node25py 	 Node25pz 	 Seg1Te 	 Seg2Te 	 Seg3Te 	 Seg4Te 	 Seg5Te 	 Seg6Te 	 Seg7Te 	 Seg8Te 	 Seg9Te 	 Seg10Te 	 Seg11Te 	 Seg12Te 	 Seg13Te 	 Seg14Te 	 Seg15Te 	 Seg16Te 	 Seg17Te 	 Seg18Te 	 Seg19Te 	 Seg20Te 	 Seg21Te 	 Seg22Te 	 Seg23Te 	 Seg24Te 	 Seg25Te 	 
24.1	 -0.603525	 0	 -0.991227	 -0.725704	 0	 -0.991227	 -0.847883	 0	 -0.991227	 -0.970062	 0	 -0.991227	 -1.09224	 0	 -0.991227	 -1.21442	 0	 -0.991227	 -1.3366	 0	 -0.991227	 -1.45878	 0	 -0.991227	 -1.58096	 0	 -0.991227	 -1.70314	 0	 -0.991227	 -1.82532	 0	 -0.991227	 -1.94749	 0	 -0.991227	 -2.06967	 0	 -0.991227	 -2.19185	 0	 -0.991227	 -2.31403	 0	 -0.991227	 -2.43621	 0	 -0.991227	 -2.55839	 0	 -0.991227	 -2.68057	 0	 -0.991227	 -2.80275	 0	 -0.991227	 -2.92493	 0	 -0.991227	 -3.04711	 0	 -0.991227	 -3.16928	 0	 -0.991227	 -3.29146	 0	 -0.991227	 -3.41364	 0	 -0.991225	 -3.53582	 0	 -0.991204	 -3.658	 0	 -0.991	 73.0774	 73.0775	 73.0776	 73.0777	 73.0777	 73.0778	 73.0779	 73.0779	 73.078	 73.078	 73.078	 73.0781	 73.0781	 73.0781	 73.0782	 73.0782	 73.0782	 73.0782	 73.0782	 73.0783	 73.0783	 73.0783	 73.0783	 73.0783	 73.0784	 
24.2	 -0.603534	 0	 -0.991227	 -0.725713	 0	 -0.991227	 -0.847891	 0	 -0.991227	 -0.97007	 0	 -0.991227	 -1.09225	 0	 -0.991227	 -1.21443	 0	 -0.991227	 -1.33661	 0	 -0.991227	 -1.45878	 0	 -0.991227	 -1.58096	 0	 -0.991227	 -1.70314	 0	 -0.991227	 -1.82532	 0	 -0.991227	 -1.9475	 0	 -0.991227	 -2.06968	 0	 -0.991227	 -2.19186	 0	 -0.991227	 -2.31404	 0	 -0.991227	 -2.43621	 0	 -0.991227	 -2.55839	 0	 -0.991227	 -2.68057	 0	 -0.991227	 -2.80275	 0	 -0.991227	 -2.92493	 0	 -0.991227	 -3.04711	 0	 -0.991227	 -3.16929	 0	 -0.991227	 -3.29146	 0	 -0.991227	 -3.41364	 0	 -0.991225	 -3.53582	 0	 -0.991204	 -3.658	 0	 -0.991	 73.0561	 73.0561	 73.0561	 73.0562	 73.0562	 73.0562	 73.0563	 73.0563	 73.0563	 73.0563	 73.0564	 73.0564	 73.0564	 73.0564	 73.0564	 73.0565	 73.0565	 73.0565	 73.0565	 73.0565	 73.0565	 73.0565	 73.0565	 73.0565	 73.0567	 
24.3	 -0.603545	 0	 -0.991227	 -0.725723	 0	 -0.991227	 -0.847902	 0	 -0.991227	 -0.97008	 0	 -0.991227	 -1.09226	 0	 -0.991227	 -1.21444	 0	 -0.991227	 -1.33661	 0	 -0.991227	 -1.45879	 0	 -0.991227	 -1.58097	 0	 -0.991227	 -1.70315	 0	 -0.991227	 -1.82533	 0	 -0.991227	 -1.94751	 0	 -0.991227	 -2.06968	 0	 -0.991227	 -2.19186	 0	 -0.991227	 -2.31404	 0	 -0.991227	 -2.43622	 0	 -0.991227	 -2.5584	 0	 -0.991227	 -2.68057	 0	 -0.991227	 -2.80275	 0	 -0.991227	 -2.92493	 0	 -0.991227	 -3.04711	 0	 -0.991227	 -3.16929	 0	 -0.991227	 -3.29147	 0	 -0.991227	 -3.41364	 0	 -0.991225	 -3.53582	 0	 -0.991204	 -3.658	 0	 -0.991	 73.0294	 73.0294	 73.0293	 73.0292	 73.0292	 73.0291	 73.0291	 73.029	 73.029	 73.0289	 73.0289	 73.0288	 73.0288	 73.0287	 73.0287	 73.0287	 73.0287	 73.0286	 73.0286	 73.0286	 73.0286	 73.0286	 73.0286	 73.0286	 73.0287	 
24.4	 -0.603551	 0	 -0.991227	 -0.725729	 0	 -0.991227	 -0.847907	 0	 -0.991227	 -0.970085	 0	 -0.991227	 -1.09226	 0	 -0.991227	 -1.21444	 0	 -0.991227	 -1.33662	 0	 -0.991227	 -1.4588	 0	 -0.991227	 -1.58098	 0	 -0.991227	 -1.70315	 0	 -0.991227	 -1.82533	 0	 -0.991227	 -1.94751	 0	 -0.991227	 -2.06969	 0	 -0.991227	 -2.19186	 0	 -0.991227	 -2.31404	 0	 -0.991227	 -2.43622	 0	 -0.991227	 -2.5584	 0	 -0.991227	 -2.68058	 0	 -0.991227	 -2.80275	 0	 -0.991227	 -2.92493	 0	 -0.991227	 -3.04711	 0	 -0.991227	 -3.16929	 0	 -0.991227	 -3.29147	 0	 -0.991227	 -3.41364	 0	 -0.991225	 -3.53582	 0	 -0.991204	 -3.658	 0	 -0.991	 73.0148	 73.0148	 73.0147	 73.0146	 73.0145	 73.0144	 73.0142	 73.0141	 73.014	 73.0139	 73.0138	 73.0137	 73.0136	 73.0134	 73.0133	 73.0132	 73.0131	 73.0131	 73.013	 73.0129	 73.0128	 73.0128	 73.0128	 73.0127	 73.0128	 
24.5	 -0.603548	 0	 -0.991227	 -0.725727	 0	 -0.991227	 -0.847905	 0	 -0.991227	 -0.970083	 0	 -0.991227	 -1.09226	 0	 -0.991227	 -1.21444	 0	 -0.991227	 -1.33662	 0	 -0.991227	 -1.45879	 0	 -0.991227	 -1.58097	 0	 -0.991227	 -1.70315	 0	 -0.991227	 -1.82533	 0	 -0.991227	 -1.94751	 0	 -0.991227	 -2.06969	 0	 -0.991227	 -2.19186	 0	 -0.991227	 -2.31404	 0	 -0.991227	 -2.43622	 0	 -0.991227	 -2.5584	 0	 -0.991227	 -2.68058	 0	 -0.991227	 -2.80275	 0	 -0.991227	 -2.92493	 0	 -0.991227	 -3.04711	 0	 -0.991227	 -3.16929	 0	 -0.991227	 -3.29147	 0	 -0.991227	 -3.41364	 0	 -0.991225	 -3.53582	 0	 -0.991204	 -3.658	 0	 -0.991	 73.0214	 73.0212	 73.0211	 73.021	 73.0209	 73.0208	 73.0208	 73.0207	 73.0207	 73.0206	 73.0206	 73.0206	 73.0206	 73.0206	 73.0206	 73.0206	 73.0206	 73.0206	 73.0206	 73.0206	 73.0206	 73.0206	 73.0206	 73.0207	 73.0208	 
24.6	 -0.603539	 0	 -0.991227	 -0.725717	 0	 -0.991227	 -0.847896	 0	 -0.991227	 -0.970074	 0	 -0.991227	 -1.09225	 0	 -0.991227	 -1.21443	 0	 -0.991227	 -1.33661	 0	 -0.991227	 -1.45879	 0	 -0.991227	 -1.58097	 0	 -0.991227	 -1.70314	 0	 -0.991227	 -1.82532	 0	 -0.991227	 -1.9475	 0	 -0.991227	 -2.06968	 0	 -0.991227	 -2.19186	 0	 -0.991227	 -2.31404	 0	 -0.991227	 -2.43622	 0	 -0.991227	 -2.55839	 0	 -0.991227	 -2.68057	 0	 -0.991227	 -2.80275	 0	 -0.991227	 -2.92493	 0	 -0.991227	 -3.04711	 0	 -0.991227	 -3.16929	 0	 -0.991227	 -3.29146	 0	 -0.991227	 -3.41364	 0	 -0.991225	 -3.53582	 0	 -0.991204	 -3.658	 0	 -0.991	 73.0439	 73.044	 73.0441	 73.0441	 73.0442	 73.0443	 73.0444	 73.0445	 73.0446	 73.0446	 73.0447	 73.0448	 73.0448	 73.0449	 73.0449	 73.0449	 73.045	 73.045	 73.045	 73.045	 73.0451	 73.0451	 73.0451	 73.0451	 73.0452	 
24.7	 -0.603532	 0	 -0.991227	 -0.725711	 0	 -0.991227	 -0.847889	 0	 -0.991227	 -0.970068	 0	 -0.991227	 -1.09225	 0	 -0.991227	 -1.21443	 0	 -0.991227	 -1.3366	 0	 -0.991227	 -1.45878	 0	 -0.991227	 -1.58096	 0	 -0.991227	 -1.70314	 0	 -0.991227	 -1.82532	 0	 -0.991227	 -1.9475	 0	 -0.991227	 -2.06968	 0	 -0.991227	 -2.19186	 0	 -0.991227	 -2.31403	 0	 -0.991227	 -2.43621	 0	 -0.991227	 -2.55839	 0	 -0.991227	 -2.68057	 0	 -0.991227	 -2.80275	 0	 -0.991227	 -2.92493	 0	 -0.991227	 -3.04711	 0	 -0.991227	 -3.16929	 0	 -0.991227	 -3.29146	 0	 -0.991227	 -3.41364	 0	 -0.991225	 -3.53582	 0	 -0.991204	 -3.658	 0	 -0.991	 73.0622	 73.0622	 73.0622	 73.0622	 73.0622	 73.0622	 73.0622	 73.0622	 73.0622	 73.0622	 73.0622	 73.0621	 73.0621	 73.0621	 73.0621	 73.0621	 73.0621	 73.0621	 73.0621	 73.0621	 73.0621	 73.062	 73.062	 73.062	 73.0621	 
24.8	 -0.603526	 0	 -0.991227	 -0.725705	 0	 -0.991227	 -0.847884	 0	 -0.991227	 -0.970063	 0	 -0.991227	 -1.09224	 0	 -0.991227	 -1.21442	 0	 -0.991227	 -1.3366	 0	 -0.991227	 -1.45878	 0	 -0.991227	 -1.58096	 0	 -0.991227	 -1.70314	 0	 -0.991227	 -1.82532	 0	 -0.991227	 -1.94749	 0	 -0.991227	 -2.06967	 0	 -0.991227	 -2.19185	 0	 -0.991227	 -2.31403	 0	 -0.991227	 -2.43621	 0	 -0.991227	 -2.55839	 0	 -0.991227	 -2.68057	 0	 -0.991227	 -2.80275	 0	 -0.991227	 -2.92493	 0	 -0.991227	 -3.04711	 0	 -0.991227	 -3.16928	 0	 -0.991227	 -3.29146	 0	 -0.991227	 -3.41364	 0	 -0.991225	 -3.53582	 0	 -0.991204	 -3.658	 0	 -0.991	 73.0761	 73.0762	 73.0762	 73.0763	 73.0763	 73.0764	 73.0764	 73.0765	 73.0765	 73.0766	 73.0766	 73.0767	 73.0767	 73.0768	 73.0768	 73.0768	 73.0769	 73.0769	 73.0769	 73.077	 73.077	 73.077	 73.077	 73.077	 73.0771	 
24.9	 -0.603523	 0	 -0.991227	 -0.725702	 0	 -0.991227	 -0.847881	 0	 -0.991227	 -0.97006	 0	 -0.991227	 -1.09224	 0	 -0.991227	 -1.21442	 0	 -0.991227	 -1.3366	 0	 -0.991227	 -1.45878	 0	 -0.991227	 -1.58096	 0	 -0.991227	 -1.70313	 0	 -0.991227	 -1.82531	 0	 -0.991227	 -1.94749	 0	 -0.991227	 -2.06967	 0	 -0.991227	 -2.19185	 0	 -0.991227	 -2.31403	 0	 -0.991227	 -2.43621	 0	 -0.991227	 -2.55839	 0	 -0.991227	 -2.68057	 0	 -0.991227	 -2.80275	 0	 -0.991227	 -2.92493	 0	 -0.991227	 -3.0471	 0	 -0.991227	 -3.16928	 0	 -0.991227	 -3.29146	 0	 -0.991227	 -3.41364	 0	 -0.991225	 -3.53582	 0	 -0.991204	 -3.658	 0	 -0.991	 73.0839	 73.084	 73.084	 73.084	 73.084	 73.084	 73.084	 73.084	 73.084	 73.084	 73.084	 73.0839	 73.0839	 73.0839	 73.0839	 73.0838	 73.0838	 73.0838	 73.0838	 73.0838	 73.0837	 73.0837	 73.0837	 73.0837	 73.0838	 
25	 -0.603525	 0	 -0.991227	 -0.725704	 0	 -0.991227	 -0.847883	 0	 -0.991227	 -0.970062	 0	 -0.991227	 -1.09224	 0	 -0.991227	 -1.21442	 0	 -0.991227	 -1.3366	 0	 -0.991227	 -1.45878	 0	 -0.991227	 -1.58096	 0	 -0.991227	 -1.70314	 0	 -0.991227	 -1.82532	 0	 -0.991227	 -1.94749	 0	 -0.991227	 -2.06967	 0	 -0.991227	 -2.19185	 0	 -0.991227	 -2.31403	 0	 -0.991227	 -2.43621	 0	 -0.991227	 -2.55839	 0	 -0.991227	 -2.68057	 0	 -0.991227	 -2.80275	 0	 -0.991227	 -2.92493	 0	 -0.991227	 -3.04711	 0	 -0.991227	 -3.16928	 0	 -0.991227	 -3.29146	 0	 -0.991227	 -3.41364	 0	 -0.991225	 -3.53582	 0	 -0.991204	 -3.658	 0	 -0.991	 73.0783	 73.0784	 73.0785	 73.0785	 73.0786	 73.0787	 73.0788	 73.0788	 73.0789	 73.0789	 73.079	 73.079	 73.0791	 73.0791	 73.0791	 73.0792	 73.0792	 73.0792	 73.0792	 73.0792	 73.0792	 73.0792	 73.0793	 73.0793	 73.0794	 
25.1	 -0.603534	 0	 -0.991227	 -0.725713	 0	 -0.991227	 -0.847891	 0	 -0.991227	 -0.97007	 0	 -0.991227	 -1.09225	 0	 -0.991227	 -1.21443	 0	 -0.991227	 -1.33661	 0	 -0.991227	 -1.45878	 0	 -0.991227	 -1.58096	 0	 -0.991227	 -1.70314	 0	 -0.991227	 -1.82532	 0	 -0.991227	 -1.9475	 0	 -0.991227	 -2.06968	 0	 -0.991227	 -2.19186	 0	 -0.991227	 -2.31404	 0	 -0.991227	 -2.43621	 0	 -0.991227	 -2.55839	 0	 -0.991227	 -2.68057	 0	 -0.991227	 -2.80275	 0	 -0.991227	 -2.92493	 0	 -0.991227	 -3.04711	 0	 -0.991227	 -3.16929	 0	 -0.991227	 -3.29146	 0	 -0.991227	 -3.41364	 0	 -0.991225	 -3.53582	 0	 -0.991204	 -3.658	 0	 -0.991	 73.0573	 73.0573	 73.0572	 73.0572	 73.0571	 73.0571	 73.0571	 73.057	 73.057	 73.0569	 73.0569	 73.0568	 73.0568	 73.0567	 73.0567	 73.0567	 73.0566	 73.0566	 73.0566	 73.0565	 73.0565	 73.0565	 73.0565	 73.0565	 73.0566	 
25.2	 -0.603544	 0	 -0.991227	 -0.725723	 0	 -0.991227	 -0.847901	 0	 -0.991227	 -0.970079	 0	 -0.991227	 -1.09226	 0	 -0.991227	 -1.21444	 0	 -0.991227	 -1.33661	 0	 -0.991227	 -1.45879	 0	 -0.991227	 -1.58097	 0	 -0.991227	 -1.70315	 0	 -0.991227	 -1.82533	 0	 -0.991227	 -1.9475	 0	 -0.991227	 -2.06968	 0	 -0.991227	 -2.19186	 0	 -0.991227	 -2.31404	 0	 -0.991227	 -2.43622	 0	 -0.991227	 -2.5584	 0	 -0.991227	 -2.68057	 0	 -0.991227	 -2.80275	 0	 -0.991227	 -2.92493	 0	 -0.991227	 -3.04711	 0	 -0.991227	 -3.16929	 0	 -0.991227	 -3.29147	 0	 -0.991227	 -3.41364	 0	 -0.991225	 -3.53582	 0	 -0.991204	 -3.658	 0	 -0.991	 73.0318	 73.0317	 73.0316	 73.0316	 73.0315	 73.0314	 73.0314	 73.0313	 73.0312	 73.0312	 73.0312	 73.0311	 73.0311	 73.031	 73.031	 73.031	 73.031	 73.0309	 73.0309	 73.0309	 73.0309	 73.0309	 73.0309	 73.0309	 73.031	 
25.3	 -0.603551	 0	 -0.991227	 -0.725729	 0	 -0.991227	 -0.847907	 0	 -0.991227	 -0.970085	 0	 -0.991227	 -1.09226	 0	 -0.991227	 -1.21444	 0	 -0.991227	 -1.33662	 0	 -0.991227	 -1.4588	 0	 -0.991227	 -1.58097	 0	 -0.991227	 -1.70315	 0	 -0.991227	 -1.82533	 0	 -0.991227	 -1.94751	 0	 -0.991227	 -2.06969	 0	 -0.991227	 -2.19186	 0	 -0.991227	 -2.31404	 0	 -0.991227	 -2.43622	 0	 -0.991227	 -2.5584	 0	 -0.991227	 -2.68058	 0	 -0.991227	 -2.80275	 0	 -0.991227	 -2.92493	 0	 -0.991227	 -3.04711	 0	 -0.991227	 -3.16929	 0	 -0.991227	 -3.29147	 0	 -0.991227	 -3.41364	 0	 -0.991225	 -3.53582	 0	 -0.991204	 -3.658	 0	 -0.991	 73.0154	 73.0153	 73.0151	 73.015	 73.0148	 73.0147	 73.0145	 73.0144	 73.0143	 73.0141	 73.014	 73.0139	 73.0138	 73.0137	 73.0136	 73.0135	 73.0134	 73.0133	 73.0133	 73.0132	 73.0132	 73.0131	 73.0131	 73.0131	 73.0132	 
25.4	 -0.603549	 0	 -0.991227	 -0.725727	 0	 -0.991227	 -0.847905	 0	 -0.991227	 -0.970083	 0	 -0.991227	 -1.09226	 0	 -0.991227	 -1.21444	 0	 -0.991227	 -1.33662	 0	 -0.991227	 -1.4588	 0	 -0.991227	 -1.58097	 0	 -0.991227	 -1.70315	 0	 -0.991227	 -1.82533	 0	 -0.991227	 -1.94751	 0	 -0.991227	 -2.06969	 0	 -0.991227	 -2.19186	 0	 -0.991227	 -2.31404	 0	 -0.991227	 -2.43622	 0	 -0.991227	 -2.5584	 0	 -0.991227	 -2.68058	 0	 -0.991227	 -2.80275	 0	 -0.991227	 -2.92493	 0	 -0.991227	 -3.04711	 0	 -0.991227	 -3.16929	 0	 -0.991227	 -3.29147	 0	 -0.991227	 -3.41364	 0	 -0.991225	 -3.53582	 0	 -0.991204	 -3.658	 0	 -0.991	 73.0212	 73.0211	 73.021	 73.0209	 73.0209	 73.0208	 73.0207	 73.0207	 73.0206	 73.0206	 73.0205	 73.0205	 73.0204	 73.0204	 73.0204	 73.0203	 73.0203	 73.0203	 73.0203	 73.0203	 73.0202	 73.0202	 73.0202	 73.0202	 73.0203	 
25.5	 -0.603539	 0	 -0.991227	 -0.725718	 0	 -0.991227	 -0.847896	 0	 -0.991227	 -0.970075	 0	 -0.991227	 -1.09225	 0	 -0.991227	 -1.21443	 0	 -0.991227	 -1.33661	 0	 -0.991227	 -1.45879	 0	 -0.991227	 -1.58097	 0	 -0.991227	 -1.70315	 0	 -0.991227	 -1.82532	 0	 -0.991227	 -1.9475	 0	 -0.991227	 -2.06968	 0	 -0.991227	 -2.19186	 0	 -0.991227	 -2.31404	 0	 -0.991227	 -2.43622	 0	 -0.991227	 -2.55839	 0	 -0.991227	 -2.68057	 0	 -0.991227	 -2.80275	 0	 -0.991227	 -2.92493	 0	 -0.991227	 -3.04711	 0	 -0.991227	 -3.16929	 0	 -0.991227	 -3.29146	 0	 -0.991227	 -3.41364	 0	 -0.991225	 -3.53582	 0	 -0.991204	 -3.658	 0	 -0.991	 73.0424	 73.0425	 73.0426	 73.0427	 73.0427	 73.0428	 73.0429	 73.043	 73.0431	 73.0432	 73.0433	 73.0434	 73.0435	 73.0435	 73.0436	 73.0437	 73.0437	 73.0438	 73.0438	 73.0439	 73.0439	 73.044	 73.044	 73.044	 73.0441	 
25.6	 -0.603532	 0	 -0.991227	 -0.725711	 0	 -0.991227	 -0.84789	 0	 -0.991227	 -0.970068	 0	 -0.991227	 -1.09225	 0	 -0.991227	 -1.21443	 0	 -0.991227	 -1.3366	 0	 -0.991227	 -1.45878	 0	 -0.991227	 -1.58096	 0	 -0.991227	 -1.70314	 0	 -0.991227	 -1.82532	 0	 -0.991227	 -1.9475	 0	 -0.991227	 -2.06968	 0	 -0.991227	 -2.19186	 0	 -0.991227	 -2.31403	 0	 -0.991227	 -2.43621	 0	 -0.991227	 -2.55839	 0	 -0.991227	 -2.68057	 0	 -0.991227	 -2.80275	 0	 -0.991227	 -2.92493	 0	 -0.991227	 -3.04711	 0	 -0.991227	 -3.16929	 0	 -0.991227	 -3.29146	 0	 -0.991227	 -3.41364	 0	 -0.991225	 -3.53582	 0	 -0.991204	 -3.658	 0	 -0.991	 73.0608	 73.0608	 73.0609	 73.0609	 73.0609	 73.0609	 73.0609	 73.061	 73.061	 73.061	 73.061	 73.0611	 73.0611	 73.0611	 73.0611	 73.0612	 73.0612	 73.0612	 73.0612	 73.0612	 73.0613	 73.0613	 73.0613	 73.0613	 73.0614	 
25.7	 -0.603526	 0	 -0.991227	 -0.725705	 0	 -0.991227	 -0.847884	 0	 -0.991227	 -0.970063	 0	 -0.991227	 -1.09224	 0	 -0.991227	 -1.21442	 0	 -0.991227	 -1.3366	 0	 -0.991227	 -1.45878	 0	 -0.991227	 -1.58096	 0	 -0.991227	 -1.70314	 0	 -0.991227	 -1.82532	 0	 -0.991227	 -1.94749	 0	 -0.991227	 -2.06967	 0	 -0.991227	 -2.19185	 0	 -0.991227	 -2.31403	 0	 -0.991227	 -2.43621	 0	 -0.991227	 -2.55839	 0	 -0.991227	 -2.68057	 0	 -0.991227	 -2.80275	 0	 -0.991227	 -2.92493	 0	 -0.991227	 -3.04711	 0	 -0.991227	 -3.16928	 0	 -0.991227	 -3.29146	 0	 -0.991227	 -3.41364	 0	 -0.991225	 -3.53582	 0	 -0.991204	 -3.658	 0	 -0.991	 73.0752	 73.0752	 73.0753	 73.0753	 73.0754	 73.0754	 73.0754	 73.0755	 73.0755	 73.0755	 73.0755	 73.0756	 73.0756	 73.0756	 73.0756	 73.0756	 73.0757	 73.0757	 73.0757	 73.0757	 73.0757	 73.0757	 73.0757	 73.0757	 73.0758	 
25.8	 -0.603524	 0	 -0.991227	 -0.725703	 0	 -0.991227	 -0.847882	 0	 -0.991227	 -0.970061	 0	 -0.991227	 -1.09224	 0	 -0.991227	 -1.21442	 0	 -0.991227	 -1.3366	 0	 -0.991227	 -1.45878	 0	 -0.991227	 -1.58096	 0	 -0.991227	 -1.70314	 0	 -0.991227	 -1.82531	 0	 -0.991227	 -1.94749	 0	 -0.991227	 -2.06967	 0	 -0.991227	 -2.19185	 0	 -0.991227	 -2.31403	 0	 -0.991227	 -2.43621	 0	 -0.991227	 -2.55839	 0	 -0.991227	 -2.68057	 0	 -0.991227	 -2.80275	 0	 -0.991227	 -2.92493	 0	 -0.991227	 -3.0471	 0	 -0.991227	 -3.16928	 0	 -0.991227	 -3.29146	 0	 -0.991227	 -3.41364	 0	 -0.991225	 -3.53582	 0	 -0.991204	 -3.658	 0	 -0.991	 73.0826	 73.0826	 73.0826	 73.0826	 73.0826	 73.0825	 73.0825	 73.0825	 73.0825	 73.0824	 73.0824	 73.0824	 73.0824	 73.0823	 73.0823	 73.0823	 73.0822	 73.0822	 73.0822	 73.0822	 73.0822	 73.0822	 73.0821	 73.0821	 73.0822	 
25.9	 -0.603525	 0	 -0.991227	 -0.725704	 0	 -0.991227	 -0.847883	 0	 -0.991227	 -0.970062	 0	 -0.991227	 -1.09224	 0	 -0.991227	 -1.21442	 0	 -0.991227	 -1.3366	 0	 -0.991227	 -1.45878	 0	 -0.991227	 -1.58096	 0	 -0.991227	 -1.70314	 0	 -0.991227	 -1.82531	 0	 -0.991227	 -1.94749	 0	 -0.991227	 -2.06967	 0	 -0.991227	 -2.19185	 0	 -0.991227	 -2.31403	 0	 -0.991227	 -2.43621	 0	 -0.991227	 -2.55839	 0	 -0.991227	 -2.68057	 0	 -0.991227	 -2.80275	 0	 -0.991227	 -2.92493	 0	 -0.991227	 -3.04711	 0	 -0.991227	 -3.16928	 0	 -0.991227	 -3.29146	 0	 -0.991227	 -3.41364	 0	 -0.991225	 -3.53582	 0	 -0.991204	 -3.658	 0	 -0.991	 73.0785	 73.0786	 73.0787	 73.0789	 73.079	 73.0791	 73.0792	 73.0793	 73.0794	 73.0795	 73.0796	 73.0797	 73.0798	 73.0798	 73.0799	 73.08	 73.08	 73.0801	 73.0801	 73.0802	 73.0802	 73.0802	 73.0802	 73.0803	 73.0804	 
26	 -0.603533	 0	 -0.991227	 -0.725712	 0	 -0.991227	 -0.847891	 0	 -0.991227	 -0.970069	 0	 -0.991227	 -1.09225	 0	 -0.991227	 -1.21443	 0	 -0.991227	 -1.33661	 0	 -0.991227	 -1.45878	 0	 -0.991227	 -1.58096	 0	 -0.991227	 -1.70314	 0	 -0.991227	 -1.82532	 0	 -0.991227	 -1.9475	 0	 -0.991227	 -2.06968	 0	 -0.991227	 -2.19186	 0	 -0.991227	 -2.31403	 0	 -0.991227	 -2.43621	 0	 -0.991227	 -2.55839	 0	 -0.991227	 -2.68057	 0	 -0.991227	 -2.80275	 0	 -0.991227	 -2.92493	 0	 -0.991227	 -3.04711	 0	 -0.991227	 -3.16929	 0	 -0.991227	 -3.29146	 0	 -0.991227	 -3.41364	 0	 -0.991225	 -3.53582	 0	 -0.991204	 -3.658	 0	 -0.991	 73.0577	 73.0577	 73.0577	 73.0578	 73.0578	 73.0578	 73.0579	 73.0579	 73.058	 73.058	 73.058	 73.0581	 73.0581	 73.0582	 73.0582	 73.0582	 73.0583	 73.0583	 73.0583	 73.0583	 73.0584	 73.0584	 73.0584	 73.0584	 73.0585	 
26.1	 -0.603543	 0	 -0.991227	 -0.725721	 0	 -0.991227	 -0.8479	 0	 -0.991227	 -0.970078	 0	 -0.991227	 -1.09226	 0	 -0.991227	 -1.21443	 0	 -0.991227	 -1.33661	 0	 -0.991227	 -1.45879	 0	 -0.991227	 -1.58097	 0	 -0.991227	 -1.70315	 0	 -0.991227	 -1.82533	 0	 -0.991227	 -1.9475	 0	 -0.991227	 -2.06968	 0	 -0.991227	 -2.19186	 0	 -0.991227	 -2.31404	 0	 -0.991227	 -2.43622	 0	 -0.991227	 -2.5584	 0	 -0.991227	 -2.68057	 0	 -0.991227	 -2.80275	 0	 -0.991227	 -2.92493	 0	 -0.991227	 -3.04711	 0	 -0.991227	 -3.16929	 0	 -0.991227	 -3.29147	 0	 -0.991227	 -3.41364	 0	 -0.991225	 -3.53582	 0	 -0.991204	 -3.658	 0	 -0.991	 73.0331	 73.0332	 73.0333	 73.0334	 73.0335	 73.0336	 73.0337	 73.0338	 73.0339	 73.034	 73.0341	 73.0342	 73.0343	 73.0343	 73.0344	 73.0345	 73.0346	 73.0346	 73.0347	 73.0348	 73.0348	 73.0348	 73.0349	 73.0349	 73.035	 
26.2	 -0.603551	 0	 -0.991227	 -0.725729	 0	 -0.991227	 -0.847907	 0	 -0.991227	 -0.970085	 0	 -0.991227	 -1.09226	 0	 -0.991227	 -1.21444	 0	 -0.991227	 -1.33662	 0	 -0.991227	 -1.4588	 0	 -0.991227	 -1.58097	 0	 -0.991227	 -1.70315	 0	 -0.991227	 -1.82533	 0	 -0.991227	 -1.94751	 0	 -0.991227	 -2.06969	 0	 -0.991227	 -2.19186	 0	 -0.991227	 -2.31404	 0	 -0.991227	 -2.43622	 0	 -0.991227	 -2.5584	 0	 -0.991227	 -2.68058	 0	 -0.991227	 -2.80275	 0	 -0.991227	 -2.92493	 0	 -0.991227	 -3.04711	 0	 -0.991227	 -3.16929	 0	 -0.991227	 -3.29147	 0	 -0.991227	 -3.41364	 0	 -0.991225	 -3.53582	 0	 -0.991204	 -3.658	 0	 -0.991	 73.0156	 73.0155	 73.0155	 73.0154	 73.0153	 73.0153	 73.0152	 73.0152	 73.0151	 73.0151	 73.0151	 73.0151	 73.015	 73.015	 73.015	 73.015	 73.015	 73.015	 73.015	 73.015	 73.015	 73.015	 73.015	 73.015	 73.0151	 
